gene,gene.name,reliability,adrenal.gland.cells.in.zona.fasciculata,adrenal.gland.cells.in.zona.glomerulosa,adrenal.gland.cells.in.zona.reticularis,adrenal.gland.glandular.cells,adrenal.gland.medullary.cells,appendix.glandular.cells,appendix.lymphoid.tissue,bone.marrow.hematopoietic.cells,breast.adipocytes,breast.glandular.cells,breast.myoepithelial.cells,bronchus.respiratory.epithelial.cells,caudate.glial.cells,caudate.neuronal.cells,cerebellum.cells.in.granular.layer,cerebellum.cells.in.molecular.layer,cerebellum.Purkinje.cells,cerebral.cortex.endothelial.cells,cerebral.cortex.glial.cells,cerebral.cortex.neuronal.cells,cerebral.cortex.neuropil,cerebral.cortex.processes/nerve.bundles,cervix..uterine.glandular.cells,cervix..uterine.squamous.epithelial.cells,colon.endothelial.cells,colon.glandular.cells,colon.peripheral.nerve/ganglion,duodenum.glandular.cells,endometrium.1.cells.in.endometrial.stroma,endometrium.1.glandular.cells,endometrium.2.cells.in.endometrial.stroma,endometrium.2.glandular.cells,epididymis.glandular.cells,esophagus.squamous.epithelial.cells,eye.lens,fallopian.tube.glandular.cells,gallbladder.glandular.cells,hair.cells.in.cortex/medulla,hair.cells.in.cuticle,hair.cells.in.external.root.sheath,hair.cells.in.internal.root.sheath,heart.muscle.myocytes,hippocampus.glial.cells,hippocampus.neuronal.cells,hippocampus.processes/nerve.bundles,hypothalamus.glial.cells,hypothalamus.neuronal.cells,hypothalamus.processes/nerve.bundles,kidney.cells.in.glomeruli,kidney.cells.in.tubules,lactating.breast.ductal.cells,lactating.breast.lactating.glandular.cells,liver.bile.duct.cells,liver.hepatocytes,lung.macrophages,lung.pneumocytes,lymph.node.germinal.center.cells,lymph.node.non-germinal.center.cells,nasopharynx.respiratory.epithelial.cells,oral.mucosa.squamous.epithelial.cells,ovary.follicle.cells,ovary.ovarian.stroma.cells,pancreas.exocrine.glandular.cells,pancreas.islets.of.Langerhans,parathyroid.gland.glandular.cells,pituitary.gland.cells.in.anterior,pituitary.gland.cells.in.posterior,placenta.decidual.cells,placenta.trophoblastic.cells,prostate.glandular.cells,rectum.glandular.cells,retina.cells.in.inner.nuclear.layer,retina.cells.in.photoreceptor.layer,retina.ganglion.cells,retina.nerve.fibers.in.inner.plexiform.layer,retina.nerve.fibers.in.nerve.fiber.layer,retina.nerve.fibers.in.outer.plexiform.layer,salivary.gland.glandular.cells,seminal.vesicle.glandular.cells,skeletal.muscle.myocytes,skin.1.fibroblasts,skin.1.keratinocytes,skin.1.Langerhans,skin.1.melanocytes,skin.2.epidermal.cells,skin.sebaceous.cells,skin.secretory.cells,skin.sweat.ducts,small.intestine.glandular.cells,smooth.muscle.smooth.muscle.cells,soft.tissue.1.adipocytes,soft.tissue.1.chondrocytes,soft.tissue.1.fibroblasts,soft.tissue.1.peripheral.nerve,soft.tissue.2.adipocytes,soft.tissue.2.chondrocytes,soft.tissue.2.fibroblasts,soft.tissue.2.peripheral.nerve,spleen.cells.in.red.pulp,spleen.cells.in.white.pulp,stomach.1.glandular.cells,stomach.2.glandular.cells,testis.cells.in.seminiferous.ducts,testis.Leydig.cells,thyroid.gland.glandular.cells,tonsil.germinal.center.cells,tonsil.non-germinal.center.cells,tonsil.squamous.epithelial.cells,urinary.bladder.urothelial.cells,vagina.squamous.epithelial.cells
ENSG00000204815,TTC25,Supportive,NA,NA,NA,0,NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2,0,1,0,0,NA,3,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,0,0,0,1,1,0,0,0,0,0,1
ENSG00000204822,MRPL53,Uncertain,NA,NA,NA,3,NA,3,2,0,0,2,1,3,1,0,0,0,2,0,0,1,1,NA,0,1,1,3,0,3,0,2,0,2,2,2,NA,2,2,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,1,3,NA,NA,0,0,1,0,1,1,2,3,2,0,2,2,3,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,3,2,2,3,2,1,2,3,NA,NA,NA,3,2,0,0,0,NA,0,NA,0,0,2,2,2,2,1,2,2,2,1,2,3,2
ENSG00000204842,ATXN2,Supportive,NA,NA,NA,2,NA,2,1,1,0,1,0,2,2,3,0,2,2,0,2,3,0,NA,NA,0,1,1,2,2,0,2,0,1,1,2,NA,2,3,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,1,2,NA,NA,0,2,2,0,1,1,2,1,0,0,2,2,2,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0,1,NA,NA,NA,1,1,NA,NA,0,NA,0,0,0,2,0,0,2,0,1,2,2,2,0,1,2,0
ENSG00000204843,DCTN1,Uncertain,NA,NA,NA,2,NA,2,NA,1,0,2,2,2,0,2,0,1,2,2,0,2,2,NA,1,2,3,2,3,2,2,2,0,2,2,1,NA,3,3,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,2,2,NA,NA,2,0,2,0,0,0,2,2,2,2,1,2,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,3,2,1,2,1,NA,NA,NA,2,2,2,NA,1,NA,0,1,0,2,0,0,2,2,2,2,2,0,1,2,2,2
ENSG00000204851,PNMAL2,Uncertain,NA,NA,NA,2,NA,0,0,0,0,1,0,2,0,1,0,2,2,0,0,2,0,NA,0,1,0,0,NA,0,0,0,0,0,1,1,NA,0,0,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,2,1,NA,0,0,0,0,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,1,NA,NA,NA,0,0,NA,0,0,NA,0,NA,0,0,0,0,1,0,1,0,0,0,0,1,0,1
ENSG00000204852,TCTN1,Uncertain,NA,NA,NA,3,NA,2,1,0,1,2,2,0,3,3,0,1,0,0,2,3,0,NA,1,1,2,2,2,2,0,0,0,1,2,1,NA,1,2,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,1,3,NA,NA,2,2,2,0,0,3,NA,1,NA,0,2,2,2,NA,NA,0,0,2,2,NA,NA,NA,NA,NA,NA,1,2,1,0,1,0,1,1,NA,NA,NA,2,1,0,NA,0,2,0,2,2,NA,1,2,2,2,2,2,2,1,2,1,2,1
ENSG00000204856,FAM216A,Uncertain,NA,NA,NA,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,NA,0,1,1,1,1,0,0,NA,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
ENSG00000204869,IGFL4,Uncertain,NA,NA,NA,0,NA,0,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000204897,KRT25,Supportive,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204899,MZT1,Uncertain,NA,NA,NA,2,NA,2,1,1,0,2,0,2,1,1,2,1,0,2,1,2,1,NA,0,2,2,2,0,2,0,2,0,2,1,2,NA,2,2,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,2,2,NA,NA,0,0,2,2,1,1,2,2,1,1,2,2,2,NA,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,1,NA,NA,NA,2,1,NA,NA,2,NA,0,NA,2,0,1,1,1,1,2,2,2,2,2,2,2,1
ENSG00000204922,UQCC3,Uncertain,NA,NA,NA,2,NA,3,0,1,0,2,1,2,0,0,1,0,1,1,0,2,1,NA,1,1,2,3,2,3,1,1,1,2,1,2,NA,2,2,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,2,2,NA,NA,2,2,2,1,2,2,2,2,2,2,2,1,2,NA,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,3,2,2,3,2,2,2,2,NA,NA,NA,3,2,1,2,0,1,NA,NA,1,0,2,2,3,3,2,2,2,2,2,2,2,1
ENSG00000204923,FBXO48,Uncertain,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,1,NA,0,0,0,2,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,2,3,0,0,0,0,0,0,0,0
ENSG00000204936,CD177,Supportive,NA,NA,NA,0,NA,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204941,PSG5,Uncertain,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204954,C12orf73,Uncertain,NA,NA,NA,3,NA,2,2,1,0,0,0,1,0,2,2,3,3,1,0,1,3,NA,1,0,1,2,1,3,0,1,0,1,3,0,NA,3,1,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,0,3,NA,NA,0,0,0,0,2,1,2,0,NA,0,1,2,2,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,1,2,0,0,2,1,0,0,NA,NA,NA,3,0,1,0,0,1,0,0,0,3,1,0,1,2,2,2,2,2,0,0,1,1
ENSG00000204965,PCDHA5,Uncertain,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204969,PCDHA2,Uncertain,NA,NA,NA,1,NA,1,1,2,0,0,0,3,0,1,1,0,1,0,0,2,1,NA,0,0,2,1,3,2,0,2,0,2,1,2,NA,2,2,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,1,1,NA,NA,0,0,2,0,1,3,2,1,NA,0,2,NA,0,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,1,2,0,0,1,0,2,1,NA,NA,NA,0,0,0,NA,0,1,0,0,0,2,0,0,1,1,3,0,1,1,1,2,1,0
ENSG00000204970,PCDHA1,Uncertain,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204977,TRIM13,Uncertain,NA,NA,NA,1,NA,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,1,0,0,2,0,0,1,0,2,NA,1,NA,3,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,2,1,2,0,0,1,1,NA,0,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,NA,NA,NA,1,2,0,0,0,NA,0,NA,0,2,0,0,2,1,2,0,1,0,0,1,2,1
ENSG00000204983,PRSS1,Supportive,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,1,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204991,SPIRE2,Uncertain,NA,NA,NA,2,NA,3,2,0,0,2,0,3,0,0,0,0,0,0,0,0,2,NA,3,2,0,3,NA,3,0,3,0,2,3,2,NA,3,3,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,3,2,NA,NA,3,2,1,3,1,0,3,NA,0,0,3,2,1,NA,NA,1,1,2,3,NA,NA,NA,NA,NA,NA,3,3,0,0,1,0,0,2,NA,NA,NA,3,2,0,1,0,NA,NA,NA,0,2,0,0,3,3,1,0,3,0,0,1,2,2
ENSG00000205038,PKHD1L1,Uncertain,NA,NA,NA,2,NA,2,2,3,0,2,1,2,1,2,1,1,0,1,1,2,0,NA,1,2,2,2,1,2,0,2,1,2,1,2,NA,2,2,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,1,2,NA,NA,0,0,1,0,1,2,2,2,NA,0,1,1,1,NA,NA,2,1,0,2,NA,NA,NA,NA,NA,NA,1,2,0,0,1,0,0,2,NA,NA,NA,2,0,0,NA,0,NA,0,1,1,1,3,0,2,2,2,2,1,2,2,2,2,2
ENSG00000205060,SLC35B4,Uncertain,NA,NA,NA,3,NA,2,0,2,0,2,2,3,1,1,1,0,1,2,1,2,2,NA,2,NA,2,2,1,3,0,3,0,2,2,2,NA,3,3,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,0,3,NA,NA,1,3,2,2,0,2,2,1,2,0,2,1,3,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,2,2,0,1,0,0,1,1,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,3,0,1,1,1,0
ENSG00000205076,LGALS7,Supportive,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,2,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2,2,1,2,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,2
ENSG00000205084,TMEM231,Supportive,NA,NA,NA,0,NA,0,0,1,0,0,0,2,0,2,0,1,1,0,0,2,0,NA,0,0,0,0,1,0,0,1,0,1,1,0,NA,3,0,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,2,0,1,0,0,0,0,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,NA,0,NA,0,NA,1,0,0,0,0,1,0,1,1,0,0,0
ENSG00000205085,FAM71F2,Supportive,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
ENSG00000205089,CCNI2,Uncertain,NA,NA,NA,2,NA,2,0,1,0,1,0,2,0,0,2,0,1,2,0,0,2,NA,2,0,3,2,0,2,0,2,1,2,2,0,NA,2,2,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,2,2,NA,NA,0,1,2,2,0,0,1,0,NA,0,0,2,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,2,1,0,1,1,0,1,1,NA,NA,NA,2,2,NA,2,0,0,0,NA,0,0,0,0,2,2,1,1,1,1,0,2,0,0
ENSG00000205097,FRG2,Uncertain,NA,NA,NA,2,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,NA,0,2,0,1,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,NA,0,0,1,0,1,2,1,1,0,1,2,0,0,0
ENSG00000205108,FAM205A,Supportive,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,3,0,0,0,0,0,0,0
ENSG00000205116,TMEM88B,Supportive,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205129,C4orf47,Uncertain,NA,NA,NA,2,NA,2,0,1,0,1,0,3,0,0,0,0,2,1,1,1,1,NA,1,1,1,2,0,2,0,0,0,0,1,2,NA,3,2,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,1,2,NA,NA,0,1,2,2,1,2,3,1,NA,0,1,1,2,NA,NA,2,2,0,2,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,1,2,NA,NA,NA,3,0,0,1,0,0,1,NA,0,0,1,1,2,2,2,2,2,1,2,1,3,1
ENSG00000205155,PSENEN,Uncertain,NA,NA,NA,3,NA,2,NA,2,0,2,2,3,2,1,3,2,2,1,0,1,3,NA,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,3,NA,NA,0,2,0,2,2,2,2,3,0,1,2,2,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,1,0,2,2,NA,NA,NA,2,2,0,0,2,NA,1,NA,2,0,1,3,2,2,3,3,2,3,2,2,2,3
ENSG00000205189,ZBTB10,Supportive,NA,NA,NA,3,NA,3,2,2,3,3,2,3,3,3,2,3,3,2,2,3,1,NA,3,3,3,3,3,3,2,3,2,3,3,3,NA,3,3,NA,NA,NA,NA,3,1,3,NA,NA,NA,NA,3,3,NA,NA,1,2,3,3,3,3,3,3,3,3,3,2,3,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,3,2,3,3,3,2,3,3,NA,NA,NA,3,2,3,NA,2,NA,3,NA,3,NA,2,2,3,3,3,3,3,3,3,3,3,3
ENSG00000205208,C4orf46,Uncertain,NA,NA,NA,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,2,0,NA,0,0,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,0,3,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0
ENSG00000205213,LGR4,Uncertain,NA,NA,NA,3,NA,2,1,2,2,3,2,2,1,2,0,2,3,1,1,2,0,NA,2,2,0,1,2,2,0,0,2,3,2,2,NA,2,2,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,1,1,NA,NA,0,0,3,2,NA,1,2,2,NA,0,2,1,0,NA,NA,3,3,1,2,NA,NA,NA,NA,NA,NA,3,1,2,1,2,1,2,2,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,0,1,1,2,1,2,3,0,1,2,2,2
ENSG00000205220,PSMB10,Supportive,NA,NA,NA,0,NA,2,2,2,0,1,1,2,0,0,0,0,0,2,0,0,0,NA,1,0,2,1,0,3,1,2,0,2,1,1,NA,2,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,2,0,NA,NA,0,0,2,2,2,3,0,0,0,0,1,0,0,NA,NA,2,0,2,3,NA,NA,NA,NA,NA,NA,0,1,0,2,2,0,2,2,NA,NA,NA,3,0,0,0,2,0,0,0,1,1,3,3,1,3,0,0,0,2,3,1,2,0
ENSG00000205268,PDE7A,Uncertain,NA,NA,NA,2,NA,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1,NA,0,0,1,1,1,2,0,0,0,1,2,0,NA,0,2,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,0,2,NA,NA,0,1,1,0,0,0,2,0,2,0,1,2,1,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,NA,2,0,3,0,0,0,0,0,NA,NA,NA,2,2,0,1,0,0,0,NA,0,0,0,0,2,2,0,0,2,0,0,0,1,0
ENSG00000205277,MUC12,Uncertain,NA,NA,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205301,MGAT4D,Uncertain,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
ENSG00000205302,SNX2,Uncertain,NA,NA,NA,2,NA,3,2,1,0,2,1,2,0,0,0,0,0,1,0,0,0,NA,0,0,2,2,2,3,1,1,0,1,3,0,NA,3,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,2,3,NA,NA,2,0,3,1,2,3,0,2,NA,2,2,2,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,1,NA,NA,NA,2,0,NA,0,2,1,0,NA,2,1,0,2,3,2,2,2,2,1,3,0,2,0
ENSG00000205309,NT5M,Uncertain,NA,NA,NA,2,NA,1,0,1,2,1,1,2,0,2,1,0,0,1,0,1,0,NA,0,1,2,2,0,2,0,1,0,1,1,1,NA,2,2,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,0,2,NA,NA,1,2,1,0,0,0,1,0,NA,0,1,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,2,NA,NA,NA,2,0,0,0,0,1,2,NA,0,1,0,0,2,2,2,3,2,0,0,0,0,1
ENSG00000205323,SARNP,Supportive,NA,NA,NA,3,NA,2,2,3,2,2,2,3,1,2,2,1,1,1,1,2,0,NA,3,3,3,3,3,3,1,1,1,3,3,3,NA,3,3,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,3,3,NA,NA,1,1,2,3,1,1,3,3,NA,2,2,1,1,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,3,3,NA,NA,NA,2,2,2,NA,2,1,2,2,2,2,1,1,3,2,3,2,2,2,2,3,3,3
ENSG00000205336,ADGRG1,Uncertain,NA,NA,NA,2,NA,2,0,3,0,1,1,3,0,0,0,0,0,1,0,1,1,NA,2,NA,1,3,1,3,0,1,0,0,2,2,NA,2,2,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,2,2,NA,NA,1,2,1,1,1,2,2,2,NA,1,2,1,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,2,2,1,0,1,1,1,2,NA,NA,NA,3,1,1,NA,1,NA,1,NA,1,0,0,0,2,2,2,2,2,0,0,2,2,1
ENSG00000205339,IPO7,Uncertain,NA,NA,NA,2,NA,2,NA,2,0,2,0,3,1,2,0,2,3,0,1,3,0,NA,2,2,2,2,1,2,1,2,1,2,2,2,NA,2,2,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,2,2,NA,NA,1,2,2,1,0,1,2,2,NA,0,2,1,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,2,2,0,3,2,2,2,2,NA,NA,NA,2,1,0,NA,3,2,0,NA,3,0,1,0,2,2,2,2,2,2,2,2,2,2
ENSG00000205352,PRR13,Uncertain,NA,NA,NA,2,NA,2,0,0,0,0,0,0,0,2,3,0,3,1,0,1,1,NA,0,0,1,2,1,2,0,1,0,0,0,0,NA,0,2,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,1,1,NA,0,1,0,3,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,2,0,0,NA,0,1,0,NA,0,0,0,0,2,2,0,0,0,0,0,1,0,1
