int_id,breast,glia,cervix,colorectal,endometrium,testes,thyroid,kidney,liver,lung,lymph,pancreas,prostate,skin,melanocyte,stomach,urinary,head.and.neck,ovary,norm.carcinoid
9059,0,0,0,1.3333333333333333,0,0.75,0,1,1,1,0,1.5,0,0.3333333333333333,0,1.5,0,1.3333333333333333,0,1.1428571428571428
9060,1,2,1,2,1,1.75,1,1.5,1,1,0,2,2,2,2,2,2,2,1,2
9061,2.5,3,3,3,3,2,3,3,2.5,3,3,1.5,3,3,3,3,3,2.5,3,2.5714285714285716
9062,0.5,0,2,1.3333333333333333,0.25,1.6666666666666667,1,1,0.5,1,0.5,0.5,1,1.3333333333333333,2,2,2,1.5,0,0.8571428571428571
9063,0.5,2.3333333333333335,1.5,1.6666666666666667,1.25,2.25,3,1,0,1,1,2,3,1,1,2,2,2,0,1.8571428571428572
9064,0.5,1.3333333333333333,0.5,1.3333333333333333,1,1.25,2,1,1,0,2,0,1,0.6666666666666666,0,2,2,1.3333333333333333,0,1
9065,1.5,0,2.5,2.6666666666666665,1.5,2.5,2,2.5,0,0,0,1.5,3,1.3333333333333333,1,3,3,2.6666666666666665,0,2.2857142857142856
9066,1.5,3,2,1.3333333333333333,0.75,1.5,2,2,0.5,2,0.5,1,1,2,1,1.5,1,2,0,1.1666666666666667
9067,0.5,0.3333333333333333,2,1.3333333333333333,0,1.25,1,1,1,1,0.5,2,1,0.6666666666666666,1,2,2,1,1,1.4285714285714286
9068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9069,1,0,2,1.6666666666666667,1.25,1.5,2,1.5,0.5,1,2,0.5,2,2,2,2,2,2,1,1.3333333333333333
9070,1,2,1.5,2,0.25,2,2,1.5,0,0,1.5,1.5,1,2.3333333333333335,2,3,2,2.3333333333333335,0,1.6666666666666667
9071,1,0.3333333333333333,2.5,2.6666666666666665,2,2.25,2,3,1.5,0,2.5,2,2,2,2,3,3,2,2,2
9072,3,3,2,1.6666666666666667,2,2,2,2,2,2,2.5,2,3,2,2,2.5,2,1.6666666666666667,2,2.142857142857143
9073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9074,0,0,0,0,0,0.5,0,0,0,3,0,0,2,0,0,0,0,0,0,0.2857142857142857
9075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9076,0,1,0.5,2,1.5,1.25,2,1.5,1,2,1.5,1.5,3,1,0,1,1,1.3333333333333333,1,2
9077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9078,0,0,1,0,1,1.25,1,2,1,0,0,1,1,0,0,0,0,1,0,0.42857142857142855
9079,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,1,2,0,0,0.5,0,0,0,0.8333333333333334
9080,2,2,3,2.3333333333333335,2.25,2.25,1,1,1,1,2.25,2.5,2,3,2,3,3,2.3333333333333335,0,2.2857142857142856
9081,1,0,1.5,2,1,2,2,1.5,0.5,0,2.5,2,2,1,2,2,2,2,1,2
9082,0,0,0,0.3333333333333333,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855
9083,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0
9084,2,0.6666666666666666,2,3,1.75,2.75,3,2,2,3,2.5,2.5,2,2.3333333333333335,2,2.5,3,2,1,2.5714285714285716
9085,1.5,0,0,1.3333333333333333,0,1,1,1,0.5,0,0,0.5,2,0.6666666666666666,1,2,1,1,0,1
9086,1,0.6666666666666666,2,2.6666666666666665,1.25,1.75,2,2.5,2,2,0,2,2,1.6666666666666667,0,1,2,2.5,0,2.2857142857142856
9087,0,0,1,1,0,0.75,1,1.5,0,1,0.5,0.5,0,0.6666666666666666,0,1.5,1,0.6666666666666666,0,0.5714285714285714
9088,0,1,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9090,1.5,0.6666666666666666,0,1.6666666666666667,0.75,2.5,2,1,2,0,1,2,2,1.6666666666666667,2,2,2,2,0,1.7142857142857142
9091,1,1,2,2.6666666666666665,1,1.75,3,0.5,1.5,0,1,1.5,2,2.3333333333333335,2,3,2,2.3333333333333335,0,1.8571428571428572
9092,1.5,1,2,2.6666666666666665,1.25,2,3,2,0.5,1,2,2.5,2,1.6666666666666667,2,2,2,2.3333333333333335,2,2.2857142857142856
9093,0.5,1.3333333333333333,2,1.6666666666666667,1.25,2.25,2,2,2,1,2.5,2,2,1.3333333333333333,0,2,2,2,2,1.7142857142857142
9094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9095,1,0,1.5,2.3333333333333335,0.75,2.5,2,2,1,1,2,1.5,1,1.3333333333333333,0,3,2,2,0,1.8571428571428572
9096,1.5,2,1,1,1.5,2.25,3,1.5,0.5,1,0.5,1.5,2,1.6666666666666667,1,2,2,2,2,1.2857142857142858
9097,1,1.3333333333333333,1.5,2,2,2.5,2,2,2,0,1,2,2,2.3333333333333335,3,3,3,2,0,2.142857142857143
9098,1.5,1,2,2.6666666666666665,1,1,1,1,2,1,2,1.5,3,1.3333333333333333,1,3,3,2,0,2.142857142857143
9099,3,2.6666666666666665,3,2.6666666666666665,2.25,2.75,3,3,2.5,3,1.5,3,2,3,3,3,3,3,3,2.5
9100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9101,1,0.3333333333333333,1.5,2,1.25,1.75,2,1.5,2,1,1.5,2,2,1.6666666666666667,2,2,2,2,0,2
9102,0.5,0.3333333333333333,1,1.3333333333333333,1,1.75,2,0,0,0,1.5,2.5,2,0,0,2,2,1.3333333333333333,0,1.7142857142857142
9103,2,1.3333333333333333,2,2,1.5,2,2,1.5,1,2,1.5,2,2,2,2,2,2,2,1,1.8571428571428572
9104,2,1,1,2,1.75,2,2,2,2.5,1,1.5,2,2,1.6666666666666667,1,2.5,2,2,2,2.142857142857143
9105,0,0,0.5,1.6666666666666667,0.75,1.25,2,1,1,0,0,1,2,1,0,2,1,1,0,1.4285714285714286
9106,1,0.6666666666666666,1.5,2,1.25,2,2,2,1.5,1,1,2,2,2,1,2.5,2,2.3333333333333335,0,2
9107,0,0,0,0,1,0,0,0,0,0,3,0,0,0.3333333333333333,0,1,1,0,0,0.14285714285714285
9108,3,2,3,2.6666666666666665,1.75,3,3,1.5,2.5,1,1.5,2.5,3,2,2,3,3,2.6666666666666665,1,2.4285714285714284
9109,1,0,2,3,1,1.75,2,2,0,1,2,2.5,2,1.6666666666666667,2,2.5,2,2.6666666666666665,1,2.7142857142857144
9110,1,2,1,2.3333333333333335,1,2.5,2,2,0.5,0,1,2,1,1.3333333333333333,1,2.5,2,2,1,2
9111,1.5,0.6666666666666666,2,2.6666666666666665,1.25,3,2,2.5,2,1,2,3,3,2,1,3,2,2,0,2.8333333333333335
9112,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0
9113,1.5,1.6666666666666667,1.5,2,1.25,2,3,1,0.5,3,1,1,2,1,2,1,0,1.3333333333333333,1,1.2857142857142858
9114,1,1.6666666666666667,2.5,3,1.25,2.5,3,2,1,1,2,2.5,2,2.3333333333333335,2,2.5,3,2.6666666666666665,2,2.7142857142857144
9115,1,0,2,2.3333333333333335,2,2.5,2,1.5,1.5,0,2.5,2.5,2,2,2,2.5,3,2,1,2.142857142857143
9116,1,0,0,0.3333333333333333,1,0,0,2.5,0,0,0,0,1,0,0,0.5,0,0,0,0.5714285714285714
9117,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,2.5,2,2,2.6666666666666665,2,2.75,3,2.5,3,3,1.5,2.5,3,1.6666666666666667,3,3,3,1.3333333333333333,2,2.5714285714285716
9119,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14285714285714285
9120,0,0.3333333333333333,2,2,1.5,1.5,2,2,0.5,1,1.5,1,2,1,0,1.5,2,1.6666666666666667,2,1.7142857142857142
9121,1,0.3333333333333333,0,2.3333333333333335,1,2,2,1.5,1,1,0.5,2,1,1.6666666666666667,0,3,3,1,0,2
9122,0,2,0,0.6666666666666666,0,1.5,0,1,0,0,0,1,2,0.3333333333333333,0,0,0,0.3333333333333333,1,1
9123,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9124,1,0.6666666666666666,0.5,1.6666666666666667,1.25,2.5,2,1,0,0,0,2,2,1,1,2,2,1.3333333333333333,0,1.8571428571428572
9125,1.5,2,1,2.6666666666666665,1.75,2.25,2,2,2,2,1.5,2,2,2,1.5,3,2,2,1,2.2857142857142856
9126,1.5,1,2,2.3333333333333335,1.5,3,3,1.5,1.5,2,0.5,1.5,3,1,2,3,3,2,2,1.8571428571428572
9127,0.5,1.6666666666666667,0.5,1.6666666666666667,0.5,1.75,2,1,1.5,0,1,1,1,0.6666666666666666,1,1.5,1,1.3333333333333333,0,1.2857142857142858
9128,1,1,1,1.6666666666666667,1,1.5,2,1.5,1,0,2,1,2,0.3333333333333333,0,2,2,1.3333333333333333,0,1.2857142857142858
9129,1,0.6666666666666666,1,2,1.25,2,2,1.5,0,2,2,1,2,2,2,2,2,2,2,1.6666666666666667
9130,0,0,0.5,1,0.25,0.5,0,1,0,0,0.5,0.5,0,0,0,2,1,0.6666666666666666,0,0.8333333333333334
9131,1,0.3333333333333333,1,2.6666666666666665,1.75,2.5,3,2,2.5,3,3,2.5,3,1.3333333333333333,0,3,3,2,0,2.7142857142857144
9132,0,0,0,0.6666666666666666,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0.14285714285714285
9133,0,0,0,3,0,1.25,0,1,0,0,0,2.5,3,1,0,1,3,1,0,2.8
9134,1.5,0.6666666666666666,0.5,2.6666666666666665,1,2,2,2,2,0,2,2,2,0.6666666666666666,0,2,3,1.6666666666666667,2,2.2857142857142856
9135,1,0.3333333333333333,1.5,1.3333333333333333,1,2,2,1.5,1.5,0,1.5,2,2,2,2,2,2,2,0,1.7142857142857142
9136,1,1.6666666666666667,2,3,1.5,2.75,3,3,2,2,2,2,2,2,1.6666666666666667,2,3,2.3333333333333335,2,2.2857142857142856
9137,1,1,1.5,1.3333333333333333,1.25,1.5,2,1,1,0,0,0.5,1,1,0,1.5,2,1,1,1
9138,2,0,2,2.3333333333333335,1.5,2.5,1,2.5,1,2,3,2,3,2.3333333333333335,2,2,3,1.6666666666666667,0,2.3333333333333335
9139,0.5,0.6666666666666666,1.5,1.3333333333333333,1.5,1.25,1,1.5,0,2,2,1,1,0.6666666666666666,1,2,1,1.6666666666666667,1,1
9140,1,1,1.5,2.3333333333333335,1,1.75,2,1,0.5,2,1,1.5,1,1,0,2,1,1,0,1.4285714285714286
9141,1.5,0.6666666666666666,2,1.6666666666666667,2,2.25,2,1.5,2,2,1,2.5,2,1.6666666666666667,2,2,2,2.3333333333333335,2,1.8571428571428572
9142,2,0.6666666666666666,1.5,3,1.25,2,2,3,1,3,0,1.5,2,2.3333333333333335,2,3,2,2.3333333333333335,2,2.142857142857143
9143,0.5,1,1,2,0.75,2,2,2.5,1.5,0,0.5,1,1,0.6666666666666666,1,2,1,1.6666666666666667,2,1.5714285714285714
9144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9145,0.5,0,0,0.3333333333333333,0.25,1,1,0.5,0,0,2.5,1,1,0.3333333333333333,1,1.5,2,1.3333333333333333,0,0.7142857142857143
9146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2,0,0,0
9148,1.5,1,3,2.6666666666666665,1.5,2.75,3,1.5,2,0,3,2,3,2.6666666666666665,1,2.5,3,2.5,1,2.4285714285714284
9149,1,0.6666666666666666,0.5,1.6666666666666667,1.25,2,1,1,0.5,1,1.5,1.5,2,1.6666666666666667,1,2,2,1.3333333333333333,0,1.7142857142857142
9150,1.5,0,2,2,2,2.5,2,1.5,0.5,1,2,2,2,2.3333333333333335,2,2,2,2,1,2
9151,0,0.6666666666666666,0,0.6666666666666666,0,2.5,1,1.5,0,0,0,0,2,0,0,1,2,1,1,0.5714285714285714
9152,0,0,0,0.3333333333333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9153,0.5,1,0.5,0.3333333333333333,0.75,1.25,0,0.5,0.5,0,0,0,0,1.3333333333333333,1,1.5,1,0.6666666666666666,0,0.42857142857142855
9154,1.5,0.6666666666666666,1.5,2,0.5,1.25,1,1.5,1.5,2,1,1,1,1.3333333333333333,2,1.5,2,2,1,1.6666666666666667
9155,2,2.3333333333333335,2.5,2.6666666666666665,2,2.25,2,2,1.5,2,2,2.5,3,2,2,3,3,2.6666666666666665,2,2.6666666666666665
9156,0.5,0.3333333333333333,1.5,2,1,2,1,1.5,0.5,1,1,1.5,1,2,1,2,2,1.6666666666666667,0,1.6666666666666667
9157,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
9158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9159,1,0.3333333333333333,2,1.6666666666666667,0.5,1.75,1,1.5,1.5,0,1,1.5,1,0.6666666666666666,0,2,1,1.3333333333333333,1,1.6666666666666667
9160,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9161,0,0,0,0.6666666666666666,0,0,0,1.5,0,0,0,0,0,0,0,0.5,0,0.3333333333333333,0,0.5714285714285714
9162,0,0,0,0.3333333333333333,0,0,0,0,0,0,2,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,0.14285714285714285
9163,2,0,1,1.3333333333333333,0.5,1.5,1,2,1,0,3,1.5,1,0.6666666666666666,1,2,2,1,0,1.1428571428571428
9164,2,0.6666666666666666,2.5,2,1,2.75,2,2,0.5,2,2,1.5,2,2.3333333333333335,2,2.5,3,2.6666666666666665,2,2
9165,1.5,3,2,2,2,1.75,2,2,1,2,1,2.5,2,1.3333333333333333,0,2,2,2.3333333333333335,2,2.142857142857143
9166,0,0,0,1.3333333333333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571
9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9169,2,0.3333333333333333,2,2,1.25,1.75,2,1,0,1,1,1.5,2,2.3333333333333335,2,2,2,2,1,1.8333333333333333
9170,1,2,2,2,2,2,2,2,1,2,0.5,2,2,2.3333333333333335,2,2,2,2,0,2
9171,3,3,2.5,2.6666666666666665,1.5,2.5,3,3,3,3,1,2.5,2,2.3333333333333335,2,3,3,3,3,2.2857142857142856
9172,0,0,1.5,1.3333333333333333,1,1.5,2,1.5,0,1,1,2,1,0,0,2,2,1,0,1.5
9173,1,0.3333333333333333,2,2,0.75,1.75,0,0.5,1,0,3,0.5,2,1.3333333333333333,0,2.5,1,2,0,1.2857142857142858
9174,0.5,1,2,1,1.25,2.25,3,1.5,0.5,3,1.5,2,1,2,1,3,2,2,0,1.5714285714285714
9175,1,0,1.5,2,1,1.75,2,2.5,1,0,3,2,2,1.6666666666666667,2,2.5,2,2,0,2.142857142857143
9176,1,0,1,1.3333333333333333,1.25,2.25,2,2,0.5,2,1.5,1.5,2,2,2,2,2,2,2,1.5
9177,1.5,1.6666666666666667,2.5,2.6666666666666665,3,3,3,2,2,1,3,3,3,2,2,3,3,2.6666666666666665,2,2.7142857142857144
9178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9179,1,0,1,1.6666666666666667,0.5,1.75,0,0.5,1,0,0.5,1,2,1.6666666666666667,2,0,2,2,0,1.4285714285714286
9180,0.5,0,1,1.6666666666666667,0.5,1.25,2,1.5,1,0,2,0,0,1,1,2,0,1,0,0.8333333333333334
9181,2,1.3333333333333333,2,2,1.25,2,2,2,2,2,2,2,2,1.6666666666666667,1,2,1,2,2,2
9182,1,1.3333333333333333,2,2,2,2,2,2,1.5,2,1,2,2,2,2,2,2,2,2,2
9183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9184,1,1.3333333333333333,1,2.3333333333333335,1.25,1.5,2,1.5,0,0,0,0,3,1,1,3,3,2.3333333333333335,0,1.6666666666666667
9185,2,0.3333333333333333,0,1.3333333333333333,0.75,1.75,1,1,0.5,3,1,0,1,1.6666666666666667,3,2,2,1,0,0.7142857142857143
9186,2,1.3333333333333333,2,2,1.25,2,3,1.5,1,2,2.5,1.5,1,1.6666666666666667,2,1.5,1,2,1,1.7142857142857142
9187,0.5,1,0.5,2,1.5,1.75,2,1,1,1,1.5,1.5,2,1,0,2,2,1.3333333333333333,1,1.5714285714285714
9188,1,0,1,2,0.75,2,2,2,1,2,0,1,1,1.6666666666666667,2,2,2,2,0,1.4285714285714286
9189,2,1.6666666666666667,2,2,2,2,2,2,0,2,1.5,2,2,2,2,2,2,2,1,2
9190,0.5,0.3333333333333333,0.5,1,1,1.5,1,1.5,1,1,0,0.5,1,0,0,2,1,0.6666666666666666,0,0.8571428571428571
9191,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9192,0,0,1,1.3333333333333333,0.5,0.75,0,0,0,0,0,0,2,0,0,0,0,0,0,1
9193,0,0,0,0.3333333333333333,0,0.5,0,0,0,2,1,0,2,0.3333333333333333,0,0,0,0,0,0.3333333333333333
9194,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2857142857142857
9195,1.5,0,0,2.3333333333333335,0.25,1.75,2,2,0.5,2,0.5,0.5,1,1.3333333333333333,1,1.5,1,0.6666666666666666,0,1.4285714285714286
9196,2,0.3333333333333333,2,1.6666666666666667,1.75,2,3,1.5,1.5,2,1,2,2,2,2,2,2,2,1,1.8571428571428572
9197,1,0,1,1,0,0.5,1,1,0,0,0,0.5,0,1,0,1,1,0.3333333333333333,0,0.7142857142857143
9198,0,1.3333333333333333,0,2.3333333333333335,0.25,1.75,2,1.5,1.5,1,1,0.5,1,0,0,2,2,1.3333333333333333,0,1.5714285714285714
9199,1,1,2,2.3333333333333335,0.5,2,2,1.5,1,0,2,1,1,2,2,2.5,2,2.3333333333333335,1,1.7142857142857142
9200,1.5,2.3333333333333335,2.5,2.3333333333333335,2,1.5,3,1.5,2,1,1.5,1,2,2,1,1,2,2,0,1.8333333333333333
9201,1,0,0.5,1.6666666666666667,1,1.5,1,2,0,0,2,2,1,1.3333333333333333,0,2,1,1.6666666666666667,1,1.5714285714285714
9202,1.5,2,2,2.3333333333333335,1.75,2.5,2,2.5,2.5,2,2,2.5,2,2,2,3,3,2.3333333333333335,2,2.4285714285714284
9203,3,3,3,3,2.25,3,3,3,2.5,2,3,3,3,3,3,3,3,3,3,3
9204,2,0.6666666666666666,0,2,1,2,2,1.5,0.5,1,1.5,2,2,0.3333333333333333,1,3,3,1.6666666666666667,0,2
9205,0,0.6666666666666666,0,1.3333333333333333,0,0.5,0,0.5,0,0,3,0,0,0.3333333333333333,0,0,1,0.6666666666666666,0,0.2857142857142857
9206,2,2,2,2,1.5,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2
9207,1.5,0,1.5,0.6666666666666666,0.5,1.5,1,2,0.5,0,0,0.5,1,0.6666666666666666,0,1,3,0.6666666666666666,0,0.5714285714285714
9208,0.5,0,1.5,1.3333333333333333,0.75,1.75,2,1.5,1,0,1.5,1,2,1.6666666666666667,2,2,2,2,1,1.4285714285714286
9209,0,0,0,0,0,0.25,0,0.5,1,0,0,0,0,0.3333333333333333,0,0,0,0,0,0
9210,2.5,3,2,3,2.5,2.75,3,2.5,1.5,3,2.5,3,3,3,3,3,3,3,2,3
9211,2,0.6666666666666666,2,2.6666666666666665,2,2.5,2,2.5,2,2,2,1.5,2,2,2,1,2,2.3333333333333335,2,2.1666666666666665
9212,1,0,2,2.3333333333333335,1.75,3,3,1.5,1.5,0,0.5,2.5,3,1.6666666666666667,0,3,3,2,0,2.5
9213,3,3,2.5,3,2.5,2.5,3,3,2,3,3,3,3,2.3333333333333335,3,3,3,2.6666666666666665,2,3
9214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
9215,0.5,0,1,1.6666666666666667,0.5,1.75,2,2,1,1,0.5,1.5,1,1.3333333333333333,1,2,2,1,0,1.5
9216,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9218,0.5,0.3333333333333333,0,1.6666666666666667,0,1.25,2,1.5,1,0,0.5,0.5,1,0.3333333333333333,0,2,2,0.6666666666666666,0,1.1428571428571428
9219,1.5,0.3333333333333333,1.5,1.6666666666666667,1.75,2.25,2,2,2,1,0,2.5,3,1.6666666666666667,1,2.5,3,2.3333333333333335,3,2
9220,2.5,0.6666666666666666,3,3,3,3,3,3,1,3,1.5,1.5,3,3,3,3,3,3,3,2.5714285714285716
9221,1,1.3333333333333333,1,2,2,1.75,1,2.5,1,0,2,1,1,2,2,1,2,1.6666666666666667,1,1.5
9222,0,0,0,1,0,0.5,0,1,1,0,0,0.5,0,0,0,1,0,0.3333333333333333,0,1.1428571428571428
9223,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0
9224,0,0,0.5,2,0,2.25,1,1,1,0,0,2,1,1,0,2.5,1,1,0,1.7142857142857142
9225,1.5,1,2,2.3333333333333335,2,2.5,3,2,1.5,0,1,3,3,1.6666666666666667,2,3,3,2,2,2.5
9226,2,1,2,2.3333333333333335,1.75,2.75,1,2.5,1.5,1,3,1.5,2,2.3333333333333335,2,1.5,3,2.6666666666666665,2,2
9227,2,3,1,1.6666666666666667,1.5,2,2,0.5,1.5,2,1.5,1.5,2,2,2,2,2,1.6666666666666667,1,1.8571428571428572
9228,1,0.6666666666666666,1.5,2,1.5,2.5,2,2,1.5,0,2,2,2,2,1,2,2,1.6666666666666667,1,2.142857142857143
9229,2,2,2,2.3333333333333335,1.5,2.25,3,1.5,1.5,0,1.5,2.5,3,2,2,3,2,2.3333333333333335,1,2.2857142857142856
9230,1.6666666666666667,1.6666666666666667,1.5,1.6666666666666667,1,1.25,2,1.5,1,1,0.5,0.5,1,2,2,2,1,1,0,1.1428571428571428
9231,1.5,2,3,2.6666666666666665,2.25,3,2,3,1,3,3,3,3,3,3,3,3,3,2,2.8333333333333335
9232,0,0,1,1,0.75,1.75,1,1,0.5,0,0,1,0,0.6666666666666666,0,1,1,1,0,0.6
9233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9235,1.5,2,2,2,1.5,2.25,2,2,1.5,2,1.5,2,2,2,2,2,2,2,1,1.8571428571428572
9236,1,2,3,2.6666666666666665,2.25,2.75,3,2.5,1.5,1,0.5,2.5,3,2.6666666666666665,1,3,3,2.3333333333333335,1,2.5714285714285716
9237,1,0.3333333333333333,1,2,1,2,2,1.5,1,1,1,2,2,2,2,2.5,2,2.3333333333333335,0,2
9238,2.5,2.3333333333333335,1.5,2,2,2.75,3,2,1,2,1.5,2.5,2,2.3333333333333335,2,2,2,2.6666666666666665,2,2.142857142857143
9239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,1.5,2.3333333333333335,3,3,3,3,3,3,2,3,2.5,2,3,3,3,3,3,2.3333333333333335,3,2.8333333333333335
9241,0.5,0.3333333333333333,0.5,1.3333333333333333,0.25,0.5,1,0,1,0,0,1,0,0.6666666666666666,1,2,0,0.3333333333333333,0,1.2857142857142858
9242,0,0,0,0,0,0.75,2,0,0,1,0.5,0.5,0,0.3333333333333333,0,0,0,0,0,0.14285714285714285
9243,1,1,0.5,2.3333333333333335,1.5,2,2,2,0,0,2,2,2,1.6666666666666667,0,2.5,2,1,0,2.2857142857142856
9244,2,3,3,2.6666666666666665,2.25,2.5,3,2.5,3,3,2,2,3,2,2,3,3,2.3333333333333335,3,2.5714285714285716
9245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9247,1.5,1.6666666666666667,2,2,2,2,2,2,2,1,1,2.5,2,2,2,2.5,2,2.3333333333333335,2,2.142857142857143
9248,0,0,0.5,2,1.5,1.25,0,1.5,1.5,2,0,0.5,0,0,0,0.5,2,0,0,1
9249,0,0,0.5,0,0.25,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9250,0,0.3333333333333333,0,0.6666666666666666,0.25,0.5,2,1.5,0,0,0,0.5,0,0,0,0,0,0.6666666666666666,0,0.5
9251,1.5,1.6666666666666667,2,2,1,2,1,1,1,1,1,1.5,1,1.3333333333333333,1,3,2,1.3333333333333333,1,1.5
9252,2,1.3333333333333333,1.5,2,0.75,1.25,2,2,0.5,0,1,1.5,2,1.3333333333333333,2,3,2,2,0,2
9253,1,0,1,2.3333333333333335,1.25,1.5,1,2,0.5,2,2,1,0,0,0,2,2,0.6666666666666666,0,1.4285714285714286
9254,1,3,2,1.6666666666666667,1.75,3,3,3,0,2,1,3,2,1.3333333333333333,1,3,3,2,3,2.142857142857143
9255,2,0.3333333333333333,2,2,2,2,2,1.5,0.5,0,2,1,1,3,2,2,2,2,0,1.4285714285714286
9256,0,0,0,1.6666666666666667,1,0.75,3,0.5,1,0,1,1.5,3,0.6666666666666666,0,2,0,0.3333333333333333,0,1.8333333333333333
9257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9258,0.5,0.3333333333333333,0,1.6666666666666667,1,1.75,1,1,1.5,0,0,1.5,1,0.6666666666666666,2,2,2,1.3333333333333333,0,1.4285714285714286
9259,1,0.3333333333333333,1,1.6666666666666667,0.5,1.25,2,1,0,1,1,1,2,2,1,2.5,2,1.6666666666666667,0,1.3333333333333333
9260,0,0,1,0.6666666666666666,0,1,2,0.5,0,0,0,0,0,0.3333333333333333,0,1,1,0.3333333333333333,0,0.14285714285714285
9261,1,0,1,2.3333333333333335,0.5,1,2,1.5,0.5,1,0,1.5,1,0.5,0,2,2,1.6666666666666667,0,1.5714285714285714
9262,0.5,0.6666666666666666,2,2,1,1.5,2,1,1,1,0,2,2,1.3333333333333333,0,2,1,0.6666666666666666,1,2
